"","X","imdb_score","movie_id","release_year","movie_title_length","aspect_ratio","colour_film","genres_length","distributor_length","actor1_length","is_Miramax","is_Nov","is_Dec","movie_id.1","comput","campus","holiday","riot","terror","escap","wish","love","movie_id","action","adventure","scifi","thriller","western","sport","horror","drama","war","crime","documentary","biography","fantasy","comedy","family"
"1636",1636,7.5,13431,2001,15,2.35,"Color",5,15,15,0,1,0,13431,0,0,0,0,0,0,0,0,13431,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1637",1637,7.1,13442,2003,11,2.35,"Color",14,21,14,0,0,0,13442,0,0,0,0,0,0,0,0,13442,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"1638",1638,6.5,13443,2015,9,2.35,"Color",30,24,13,0,0,0,13443,0,0,0,0,0,0,0,0,13443,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"1639",1639,8.1,13474,1977,10,1.37,"Color",14,14,11,0,0,0,13474,0,0,0,0,0,0,1,0,13474,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1640",1640,6.7,13482,1998,14,2.35,"Color",21,12,12,0,0,0,13482,0,0,0,0,0,0,0,0,13482,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"1641",1641,6.7,13483,2008,23,1.85,"Color",21,9,14,0,0,0,13483,0,0,0,0,0,0,0,0,13483,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"1642",1642,7.1,13486,2011,11,2.35,"Color",28,16,12,0,0,0,13486,0,0,0,0,0,0,0,0,13486,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
"1643",1643,8,13513,1965,18,2.35,"Color",38,21,14,0,0,0,13513,0,0,0,0,0,0,0,1,13513,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
"1644",1644,5.9,13514,2009,40,2.35,"Color",33,18,15,0,0,0,13514,0,0,0,0,0,0,0,0,13514,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"1645",1645,5,13524,2007,7,1.85,"Color",14,14,8,0,0,0,13524,0,0,0,0,0,0,0,0,13524,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1646",1646,7,13539,2008,18,1.85,"Color",12,14,12,0,0,0,13539,0,0,0,0,0,0,0,0,13539,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"1647",1647,6.4,13554,2007,27,2.35,"Color",13,20,11,0,1,0,13554,0,0,0,0,0,0,0,1,13554,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1648",1648,5.7,13611,1978,6,2.35,"Color",25,18,12,0,0,0,13611,0,0,0,0,0,0,0,0,13611,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
"1649",1649,7.4,13644,2009,12,2.35,"Color",18,14,22,0,1,0,13644,0,0,0,0,0,0,0,0,13644,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"1650",1650,8.1,13669,2009,19,1.85,"Color",12,20,20,0,0,0,13669,0,0,0,0,0,0,0,0,13669,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1651",1651,6.3,13674,2011,12,1.85,"Color",6,24,14,0,0,0,13674,0,0,0,0,0,0,0,0,13674,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"1652",1652,5.2,13696,1997,5,1.85,"Color",13,15,17,0,0,0,13696,0,0,0,0,0,0,0,0,13696,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1653",1653,5.5,13702,2004,7,1.85,"Color",26,20,10,0,0,0,13702,0,0,0,0,0,0,0,0,13702,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"1654",1654,6.7,13717,2000,17,1.85,"Color",12,13,11,0,0,0,13717,0,0,0,0,0,0,0,0,13717,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"1655",1655,6.7,13720,2010,18,1.85,"Color",20,21,15,0,1,0,13720,0,0,0,0,0,0,0,0,13720,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"1656",1656,6.9,13724,2005,19,2.35,"Color",12,21,11,0,0,0,13724,0,0,0,0,0,0,0,0,13724,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"1657",1657,4.6,13728,2004,6,1.85,"Color",20,27,10,0,0,0,13728,0,1,0,0,0,0,0,0,13728,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"1658",1658,7.1,13741,2015,17,2.35,"Color",9,12,10,0,0,0,13741,0,0,0,0,0,0,0,0,13741,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"1659",1659,4.4,13751,2004,10,1.85,"Color",6,25,8,0,0,0,13751,0,0,0,0,0,0,0,0,13751,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1660",1660,7.4,13759,1977,16,2.35,"Black and White",17,14,11,0,0,0,13759,0,0,0,0,0,0,0,0,13759,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"1661",1661,6.2,13768,2013,16,2.35,"Color",24,26,20,0,0,0,13768,1,0,0,0,0,0,0,0,13768,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"1662",1662,6,13822,1997,26,1.85,"Color",27,18,12,0,0,0,13822,0,0,0,0,0,0,0,0,13822,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"1663",1663,5.3,13828,2000,12,2.35,"Color",22,24,16,0,0,0,13828,0,0,0,0,0,0,0,0,13828,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"1664",1664,6.7,13840,2002,21,1.85,"Color",20,24,11,0,0,0,13840,0,0,0,0,0,0,0,0,13840,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"1665",1665,6.4,13855,2009,8,2.35,"Color",33,20,12,0,0,0,13855,0,0,0,0,0,0,0,0,13855,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
"1666",1666,5.4,13864,2008,19,1.78,"Black and White",34,12,11,0,0,0,13864,0,0,0,0,0,0,0,0,13864,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"1667",1667,5.7,13895,1982,24,2.35,"Color",15,18,15,0,0,0,13895,0,0,0,0,0,0,0,0,13895,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"1668",1668,6.8,13994,1996,10,2.35,"Color",35,15,13,0,1,0,13994,0,0,0,0,0,0,0,0,13994,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
"1669",1669,5.2,14007,2015,14,2.35,"Color",27,22,18,0,0,0,14007,0,0,0,0,0,0,0,0,14007,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"1670",1670,4.4,14021,2014,11,2.35,"Color",25,14,11,0,0,0,14021,0,0,0,0,1,0,0,0,14021,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
"1671",1671,6.7,14114,2012,10,1.85,"Color",28,29,19,0,0,0,14114,0,0,0,0,0,0,0,0,14114,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"1672",1672,5.9,14118,2005,13,2.35,"Color",29,21,14,0,0,0,14118,0,0,0,0,0,0,0,0,14118,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
"1673",1673,6,14176,1991,24,1.85,"Color",28,12,20,0,0,0,14176,0,0,0,0,0,0,0,0,14176,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"1674",1674,6.7,14194,2002,13,1.85,"Color",20,11,14,0,0,0,14194,0,0,0,0,0,0,0,0,14194,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"1675",1675,6.2,14203,2012,24,1.85,"Color",14,18,11,0,0,0,14203,0,0,0,0,0,0,0,0,14203,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1676",1676,5.3,14216,2004,17,2.35,"Color",29,18,9,0,0,0,14216,0,0,0,0,0,0,0,0,14216,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"1677",1677,6.2,14226,2003,19,1.85,"Color",15,15,12,0,0,0,14226,0,0,0,0,0,0,0,0,14226,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"1678",1678,7.2,14238,1990,26,2.35,"Color",19,18,10,0,0,0,14238,0,0,0,0,0,0,0,0,14238,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
"1679",1679,6.2,14268,2002,8,1.85,"Color",29,15,12,0,0,0,14268,0,0,0,0,0,0,0,0,14268,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
"1680",1680,7.2,14298,2002,14,1.85,"Color",28,12,13,0,0,0,14298,0,0,0,0,0,0,0,0,14298,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"1681",1681,7.7,14302,2009,10,2.35,"Color",30,29,10,0,0,0,14302,0,0,0,0,0,0,0,0,14302,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
"1682",1682,6.4,14311,1999,9,1.37,"Color",6,18,17,0,0,0,14311,0,0,0,0,0,0,0,0,14311,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1683",1683,7.2,14411,2006,12,1.85,"Color",11,25,18,0,0,1,14411,0,0,0,0,0,0,0,0,14411,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"1684",1684,6.9,14416,2013,11,2.35,"Color",21,9,13,0,0,0,14416,0,0,0,0,0,0,0,0,14416,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"1685",1685,4.3,14457,1985,9,1.85,"Color",13,24,13,0,0,0,14457,0,0,0,0,0,0,0,0,14457,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1686",1686,6.6,14482,2009,15,2.35,"Color",15,16,16,0,0,0,14482,0,0,0,0,0,0,0,0,14482,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"1687",1687,6.4,14503,1999,16,2.35,"Color",22,21,8,0,0,0,14503,0,0,0,0,0,0,0,0,14503,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"1688",1688,6.8,14519,2008,2,2.35,"Color",20,29,12,0,0,0,14519,0,0,0,0,0,0,0,0,14519,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"1689",1689,5.4,14521,2005,16,2.35,"Color",13,29,16,0,0,0,14521,0,0,0,0,0,0,0,0,14521,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"1690",1690,5.9,14551,2015,15,2.35,"Color",5,24,14,0,0,0,14551,0,0,0,0,0,0,0,0,14551,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1691",1691,5.7,14559,2008,18,2.35,"Color",12,18,14,0,0,0,14559,0,0,0,0,0,0,0,0,14559,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"1692",1692,6.7,14565,2012,43,2.35,"Color",32,22,16,0,0,0,14565,0,0,0,0,0,0,0,0,14565,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
"1693",1693,6.7,14573,2015,13,1.85,"Color",34,12,10,0,0,0,14573,0,0,0,0,0,0,0,0,14573,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
"1694",1694,6.5,14588,1966,17,1.85,"Color",23,21,16,0,0,0,14588,0,0,0,0,0,0,0,0,14588,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
"1695",1695,6.9,14594,2006,13,2.35,"Color",17,33,14,0,0,0,14594,0,0,0,0,0,0,0,0,14594,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
"1696",1696,6.8,14613,1991,38,1.85,"Color",12,18,14,0,0,0,14613,0,0,0,0,0,0,0,0,14613,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"1697",1697,5.5,14635,2000,8,2.35,"Color",14,15,16,0,0,0,14635,0,0,0,0,0,0,0,0,14635,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1698",1698,7.3,14645,2006,6,2.35,"Color",11,19,11,0,0,0,14645,0,0,0,0,0,0,0,0,14645,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"1699",1699,6.9,14678,2003,3,1.85,"Color",29,15,14,0,1,0,14678,0,0,0,0,0,0,0,0,14678,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1700",1700,6.7,14684,2002,8,1.85,"Color",29,15,13,0,0,0,14684,0,0,0,0,0,0,0,0,14684,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0
"1701",1701,6.4,14711,2003,13,2.35,"Color",14,13,11,0,0,0,14711,0,0,0,0,0,0,0,1,14711,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1702",1702,7.1,14719,2005,22,1.85,"Color",14,18,12,0,0,0,14719,0,0,0,0,0,0,0,0,14719,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1703",1703,6.3,14726,1990,13,1.85,"Color",30,20,12,0,0,0,14726,0,0,0,0,0,0,0,0,14726,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
"1704",1704,7.3,14758,1999,2,2.35,"Color",12,29,12,0,0,0,14758,0,0,0,0,0,0,0,0,14758,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"1705",1705,6.7,14764,2011,7,2.35,"Color",22,21,10,0,0,0,14764,0,0,0,0,0,0,0,0,14764,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"1706",1706,6.6,14779,2010,12,2.35,"Color",21,20,15,0,0,0,14779,0,0,0,0,0,0,0,0,14779,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"1707",1707,6.1,14818,2008,21,2.35,"Color",14,21,14,0,0,0,14818,0,0,0,0,0,0,0,0,14818,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1708",1708,5.7,14820,2003,8,1.85,"Color",26,15,10,0,0,0,14820,0,0,0,0,0,0,0,0,14820,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
"1709",1709,6.9,14845,2006,16,1.85,"Color",12,24,14,0,0,1,14845,0,0,0,0,0,0,0,0,14845,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"1710",1710,6.1,14863,1996,16,2.35,"Color",28,29,12,0,0,0,14863,0,0,0,0,0,0,0,0,14863,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"1711",1711,5.9,14868,1995,12,1.85,"Color",33,35,12,0,0,0,14868,0,0,0,0,0,0,0,0,14868,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"1712",1712,8.3,14893,1960,13,2.35,"Black and White",20,14,14,0,0,0,14893,0,0,0,0,0,0,0,1,14893,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"1713",1713,7.2,14908,1955,22,1.5,"Color",22,18,13,0,0,0,14908,0,0,0,0,0,0,0,0,14908,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1714",1714,6.3,14915,1977,12,1.85,"Color",27,3,17,0,0,0,14915,0,0,0,0,0,0,0,0,14915,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
"1715",1715,6.3,14971,2015,17,1.85,"Color",12,24,11,0,0,0,14971,0,0,0,0,0,0,0,0,14971,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
"1716",1716,6.4,15057,1999,18,1.85,"Color",20,7,16,1,0,0,15057,0,0,0,0,0,0,0,0,15057,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"1717",1717,4.9,15088,1997,17,2.35,"Color",15,20,13,0,0,0,15088,0,0,0,0,0,0,0,0,15088,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1718",1718,7.6,15094,1993,16,1.85,"Color",21,18,16,0,0,0,15094,0,0,0,0,0,0,0,0,15094,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
"1719",1719,6.6,15101,2009,30,2.35,"Color",40,11,12,0,0,0,15101,0,0,0,0,0,0,0,0,15101,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0
"1720",1720,7.7,15106,2006,11,1.85,"Color",22,12,18,0,0,0,15106,0,0,0,0,0,0,0,0,15106,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"1721",1721,8.1,15117,2013,9,1.85,"Color",28,12,12,0,0,0,15117,0,0,0,0,0,0,0,0,15117,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"1722",1722,7.6,15137,2008,15,2.35,"Color",5,17,15,0,0,0,15137,0,0,0,0,0,0,0,0,15137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1723",1723,5.8,15143,2015,19,2.35,"Color",20,16,9,0,1,0,15143,0,0,0,0,0,0,0,0,15143,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"1724",1724,5,15164,2006,21,2.35,"Color",15,11,16,0,0,0,15164,0,0,0,0,0,0,0,0,15164,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"1725",1725,7.6,15196,2015,15,2.35,"Color",22,35,9,0,0,0,15196,0,0,0,0,0,0,0,0,15196,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
"1726",1726,6,15259,1983,5,2.35,"Color",24,29,11,0,0,0,15259,0,0,0,0,0,0,0,0,15259,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"1727",1727,7,15265,2012,3,1.85,"Color",14,18,10,0,0,0,15265,0,0,0,0,0,0,0,0,15265,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"1728",1728,5.8,15339,2011,11,1.85,"Color",31,17,16,0,0,0,15339,0,0,0,0,0,0,0,0,15339,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
"1729",1729,6.4,15343,2010,12,2.35,"Color",11,21,10,0,0,0,15343,0,0,0,0,0,0,0,0,15343,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1730",1730,5.6,15352,2006,18,1.85,"Color",14,18,14,0,0,0,15352,0,0,0,0,0,0,0,0,15352,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1731",1731,6.1,15356,2004,12,2.35,"Color",23,11,14,0,0,0,15356,0,0,0,0,0,0,0,0,15356,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"1732",1732,7.4,15366,1979,18,1.85,"Color",22,14,9,0,0,0,15366,0,0,0,0,0,0,0,0,15366,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
"1733",1733,6.1,15377,2012,11,2.35,"Color",18,36,13,0,1,0,15377,0,0,0,0,0,0,0,0,15377,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"1734",1734,7.5,15415,2008,5,1.85,"Color",6,20,15,0,0,0,15415,0,0,0,0,0,0,0,0,15415,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1735",1735,7.3,15428,2007,16,1.85,"Color",20,21,13,0,0,0,15428,0,0,0,0,0,0,0,0,15428,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"1736",1736,6.8,15435,2011,20,2.35,"Color",28,21,13,0,0,0,15435,0,0,0,0,0,0,0,0,15435,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
"1737",1737,3.5,15448,2009,11,1.85,"Color",19,18,16,0,0,0,15448,0,0,0,0,0,0,0,0,15448,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1738",1738,6.3,15456,2010,18,2.35,"Color",14,12,10,0,0,0,15456,0,0,0,0,0,0,0,0,15456,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1739",1739,6.5,15483,2000,10,1.85,"Color",14,18,12,0,0,0,15483,0,0,0,0,0,0,0,0,15483,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"1740",1740,4.8,15487,2005,7,2.35,"Color",29,21,15,0,0,0,15487,0,0,0,0,0,0,0,0,15487,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"1741",1741,6.6,15490,2002,10,1.85,"Color",21,22,13,0,1,0,15490,0,0,0,0,0,0,0,0,15490,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
"1742",1742,5.6,15491,2010,17,1.85,"Color",21,11,18,0,0,0,15491,0,0,0,0,0,0,0,0,15491,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
"1743",1743,5.6,15509,2015,6,2.35,"Color",12,9,16,0,0,0,15509,0,0,0,0,0,0,0,0,15509,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"1744",1744,7.4,15513,1983,27,1.85,"Color",16,12,16,0,0,0,15513,0,0,0,0,0,0,0,0,15513,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
"1745",1745,7.1,15515,1991,20,1.78,"Color",5,18,12,0,0,0,15515,0,0,0,0,0,0,0,0,15515,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1746",1746,4.3,15520,2008,17,2.35,"Color",14,23,13,0,0,0,15520,0,0,0,0,1,0,0,0,15520,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"1747",1747,5.8,15529,2014,8,2.35,"Color",11,29,13,0,0,0,15529,0,0,0,0,0,0,0,0,15529,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1748",1748,6.9,15555,1986,7,1.33,"Color",20,18,10,0,0,0,15555,0,0,0,0,0,0,0,0,15555,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1749",1749,6,15604,2000,5,1.85,"Color",18,33,13,0,0,0,15604,0,0,0,0,0,0,0,0,15604,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"1750",1750,7.2,15665,2012,17,2.35,"Color",12,12,13,0,0,0,15665,0,0,0,0,0,0,0,0,15665,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"1751",1751,7.8,15676,2001,25,1.85,"Color",26,18,21,0,0,0,15676,0,0,0,0,0,0,0,0,15676,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"1752",1752,7.6,15691,2005,19,2.35,"Color",20,12,17,0,1,0,15691,0,0,0,0,0,0,0,0,15691,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"1753",1753,6.6,15701,2005,7,2.35,"Color",35,28,13,1,0,0,15701,0,0,0,0,0,0,0,0,15701,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"1754",1754,7.2,15721,1999,19,2.35,"Color",20,7,13,0,0,0,15721,0,0,0,0,0,0,0,0,15721,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"1755",1755,7.4,15741,1993,22,1.85,"Color",20,26,12,0,0,0,15741,0,0,0,0,0,0,0,0,15741,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"1756",1756,6.1,15787,2015,19,1.85,"Color",12,12,14,0,0,0,15787,0,0,0,0,0,0,0,0,15787,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
"1757",1757,5.4,15798,1979,8,2.35,"Color",13,18,11,0,0,0,15798,0,0,0,0,0,0,0,0,15798,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"1758",1758,6.6,15805,2011,16,2.35,"Color",29,11,11,0,0,0,15805,0,0,0,0,0,0,0,0,15805,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"1759",1759,7,15807,1963,9,2.2,"Color",31,21,13,0,0,0,15807,0,0,0,0,0,0,0,0,15807,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"1760",1760,6.5,15811,1983,24,1.85,"Color",21,12,13,0,0,0,15811,0,0,0,0,0,0,0,0,15811,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"1761",1761,6.3,15822,1986,21,1.85,"Color",28,16,12,0,0,0,15822,0,0,0,0,0,0,0,0,15822,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
"1762",1762,5.6,15837,1998,16,1.85,"Color",12,15,10,0,0,0,15837,0,0,0,0,0,0,0,0,15837,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"1763",1763,5.7,15842,2001,22,1.85,"Color",6,29,11,0,0,1,15842,0,0,0,0,0,0,0,0,15842,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1764",1764,6.7,15975,1995,10,1.85,"Color",14,32,11,0,0,0,15975,0,0,0,0,0,0,0,0,15975,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"1765",1765,6.3,16012,2008,10,2.35,"Color",29,18,11,0,0,0,16012,0,0,0,0,0,0,0,0,16012,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"1766",1766,4.8,16028,2011,12,2.35,"Color",21,11,16,0,0,0,16028,0,0,0,0,0,0,0,0,16028,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
"1767",1767,6.7,16038,2004,32,2.35,"Black and White",12,21,9,0,0,0,16038,0,0,0,0,0,0,0,0,16038,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"1768",1768,5.7,16043,2014,8,1.85,"Color",27,17,13,0,0,0,16043,0,0,0,0,0,0,0,0,16043,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"1769",1769,5.1,16213,2000,14,1.85,"Color",6,18,12,0,0,0,16213,0,0,0,0,0,0,0,0,16213,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1770",1770,5.6,16225,1999,11,2.35,"Color",20,17,12,0,0,0,16225,0,0,0,0,0,0,0,0,16225,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"1771",1771,7.4,16248,2001,5,2.35,"Color",20,18,12,0,0,0,16248,0,0,0,0,0,0,0,0,16248,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"1772",1772,7.5,16251,1968,7,2.35,"Color",20,29,11,0,0,1,16251,0,0,0,0,0,0,0,0,16251,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1773",1773,7.7,16260,2000,12,1.85,"Color",11,15,13,0,1,0,16260,0,0,0,0,0,0,0,0,16260,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1774",1774,4.5,16290,2001,19,2.35,"Color",23,16,12,0,0,0,16290,0,0,0,0,0,0,0,0,16290,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
"1775",1775,7.4,16293,1990,27,1.37,"Color",31,18,12,0,0,0,16293,0,0,0,0,0,0,0,0,16293,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0
"1776",1776,6.5,16333,2009,14,1.85,"Color",27,12,10,0,0,0,16333,0,0,0,0,0,0,0,0,16333,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
"1777",1777,7,16410,2004,31,1.85,"Color",41,18,18,0,1,0,16410,0,0,0,0,0,0,0,0,16410,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
"1778",1778,8,16419,1938,26,1.37,"Black and White",20,29,11,0,0,0,16419,0,0,0,0,0,0,0,0,16419,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"1779",1779,6.2,16494,2012,19,2.35,"Color",14,20,9,0,1,0,16494,0,0,0,0,0,0,0,0,16494,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"1780",1780,7.5,16568,2013,16,2.35,"Color",36,35,9,0,0,1,16568,0,0,0,0,0,0,0,0,16568,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
"1781",1781,7.4,16577,1984,21,2.35,"Color",30,12,14,0,0,0,16577,0,0,0,0,0,0,0,0,16577,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
"1782",1782,6.4,16589,2016,5,2.35,"Color",13,12,8,0,0,0,16589,0,0,0,0,0,0,0,0,16589,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1783",1783,7.1,16617,2002,14,2.35,"Color",13,16,12,0,0,0,16617,0,0,0,0,0,0,0,0,16617,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1784",1784,7.6,16636,2010,12,2.35,"Color",13,9,11,0,0,0,16636,0,0,0,0,0,0,0,0,16636,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1785",1785,5.4,16669,2014,4,2.35,"Color",19,9,11,0,0,0,16669,0,0,0,0,0,0,0,0,16669,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
"1786",1786,5.7,16677,2008,9,1.78,"Color",22,24,12,0,0,0,16677,0,0,0,0,0,0,0,0,16677,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"1787",1787,7.3,16679,2010,12,2.35,"Color",5,12,14,0,0,0,16679,0,0,0,0,0,0,0,0,16679,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
